Trn# (Internal - Atual);Deal Original;Trn# (External);Counterpart;Status (LIVE/MKT_OP/DEAD);Desc: Complete Trn.Type(Sum);Trn.Date;Date: Period calc. start;Date: Period calc. end;Date: Period expiry date;Nominal amount (Leg 1);IRD: Leg 1 currency;RT:Current Capital(1st leg);RT:Fix/Var rate (1st leg);RT:Pay/Rec(1st leg,FixRate);RT:Main convention(1st leg);RT:Main fix.freq (1st leg);RT:Main index(1st leg);RT:Main margin(1st leg);RT:Main rate(1st leg);RT:Curr.rate(1st leg);RT:Curr.fixing date(1st leg);RT:Curr.calc1 date(1st leg);RT:Curr.paymnt date(1st leg);RT:Prev.amount(1st leg);RT:Curr.amount(1st leg);RT:Accrual(1st leg);RT:Next fixing date(1st leg);RT:Next calc1 date(1st leg);RT:Interest first exact period flag (1st leg) (Y/N);RT:Interest last exact period flag (1st leg) (Y/N);RT:Principal exchange flag (1st leg) (Y/N);Nominal amount (2nd Leg);IRD: Leg 2 currency;RT:Current Capital(2nd leg);RT:Fix/Var rate (2nd leg);RT:Pay/Rec(2nd leg,FixRate);RT:Main convention(2nd leg);RT:Main fix.freq (2nd leg);RT:Main index(2nd leg);RT:Main margin(2nd leg);RT:Main rate(2nd leg);RT:Curr.rate(2nd leg);RT:Curr.fixing date(2nd leg);RT:Curr.calc1 date(2nd leg);RT:Curr.paymnt date(2nd leg);RT:Prev.amount(2nd leg);RT:Curr.amount(2nd leg);RT:Accrual(2nd leg);RT:Next fixing date(2nd leg);RT:Next calc2 date(2nd leg);RT:Interest first exact period flag (2nd leg) (Y/N);RT:Interest last exact period flag (2nd leg) (Y/N);RT:Principal exchange flag (2nd leg) (Y/N);BUY/SELL;Call/Put;American/European (A/E);Strike;PL currency;Discounted market value;Portfolio;Barrier Value;ZCliente;Número da estrutura;Código do Contrato Assinado;Código do Documento;Counterpart_Shortname;Ficticia;Ref Contract;Conta;cempresa;Proposta;Consumo;Produto;Sub Produto;UTI;Cap;Floor;Caract Mx
15741331;20971564;20971289;LCH LIMITED SWAP CLEAR SERVICES;Live;Swap;26-03-2019;25-02-2023;25-02-2026;25-02-2026;250000000;EUR;250000000;Floating;Loan;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;3.198;;21-02-2025;25-02-2025;25-08-2025;4354666.67;0;;21-08-2025;25-08-2025;N;Y;N;250000000;EUR;250000000;Fixed;Borrower;Actual/Actual Linear;1Y;;0;.567;.567;;25-02-2025;25-02-2026;1417500;0;;;25-02-2025;N;N;N;;;;;EUR;;ST_ALM_INV_AS;;7401586148;15836;15836.001;DR0338691;LUTD;;;05700902;31;;8224317.63688;101;INS;1010000051SW10000000LCH0005373668048539483;;;IRD_IRS
15741661;20976017;20976017;LCH LIMITED SWAP CLEAR SERVICES;Live;Swap;27-03-2019;25-02-2023;25-02-2026;25-02-2026;250000000;EUR;250000000;Floating;Loan;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;3.198;;21-02-2025;25-02-2025;25-08-2025;4354666.67;0;;21-08-2025;25-08-2025;N;Y;N;250000000;EUR;250000000;Fixed;Borrower;Actual/Actual Linear;12M;;0;.531;.531;;25-02-2025;25-02-2026;1327500;0;;;25-02-2025;N;N;N;;;;;EUR;;ST_ALM_INV_AS;;7401586148;15840;15840.001;DR0338696;LUTD;;;05700902;31;;8402274.97965;101;INS;1010000051SW10000000LCH0005377010248584328;;;IRD_IRS
15741449;20949881;20949308;LCH LIMITED SWAP CLEAR SERVICES;Live;Swap;22-03-2019;25-02-2023;25-02-2026;25-02-2026;250000000;EUR;250000000;Floating;Loan;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;3.198;;21-02-2025;25-02-2025;25-08-2025;4354666.67;0;;21-08-2025;25-08-2025;N;Y;N;250000000;EUR;250000000;Fixed;Borrower;Actual/Actual Linear;12M;;0;.556;.556;;25-02-2025;25-02-2026;1390000;0;;;25-02-2025;N;N;N;;;;;EUR;;ST_ALM_INV_AS;;7401586148;15824;15824.001;DR0338687;LUTD;;;05700902;31;;8278693.49193;101;INS;1010000051SW10000000LCH0005364952648444835;;;IRD_IRS
38261057;21046270;21046238;BANCO SANTANDER SA;Live;Swap;04-04-2019;28-04-2020;28-04-2026;28-04-2026;250000000;EUR;125000000;Floating;Loan;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;-.136;2.92;24-10-2024;28-10-2024;28-04-2025;2417187.5;1845277.78;;24-04-2025;28-04-2025;N;Y;N;250000000;EUR;125000000;Fixed;Borrower;Actual/360 Linear;6M;;0;.44;.44;;28-10-2024;28-04-2025;278055.56;1845277.78;;;28-04-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_CRPCB;;3686;15861;15861.001;DR0345379;BSTE;;;05800044;31;;4401207.62368;101;IGS;1030266796SAN00000000000000000001769062221;;;IRD_IRS
38325027;21096744;20090666;BANCO SANTANDER SA;Live;Swap;22-11-2018;14-12-2018;14-06-2027;14-06-2027;945000;EUR;579353.42;Floating;Loan;30/360 Linear;1M;EURIBOR-EURIBOR-6M;0;-.241;2.656;12-12-2024;14-02-2025;14-03-2025;1293.23869253;1282.30223627;;12-12-2024;14-03-2025;N;Y;N;945000;EUR;579353.42;Fixed;Borrower;30/360 Linear;1M;;0;.9;.9;;14-02-2025;14-03-2025;438.22;1282.30223627;;;14-03-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;15410;15410.001;DR0345600;BSTE;;;05800044;31;;22729.31307;101;IGS;1030266796SAN00000000000000000001730117921;;;IRD_IRS
38295519;21145922;21143759;BANCO SANTANDER SA;Live;Swap;18-04-2019;17-04-2019;17-04-2031;17-04-2031;2300000;EUR;1197916.82;Floating;Loan;30/360 Linear;3M;EURIBOR-EURIBOR-6M;0;-.231;3.057;15-10-2024;17-01-2025;17-04-2025;9521.28;9155.07929685;;15-04-2025;17-04-2025;N;Y;N;2300000;EUR;1197916.82;Fixed;Borrower;30/360 Linear;3M;;0;.74;.74;;17-01-2025;17-04-2025;2304.79;9155.07929685;;;17-04-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;15915;15915.001;DR0345605;BSTE;;;05800044;31;;82365.68995;101;IGS;1030266796SAN00000000000000000001772715521;;;IRD_IRS
38322439;21173918;21173014;BANCO SANTANDER SA;Live;Swap;24-04-2019;15-04-2019;15-04-2029;15-04-2029;8500000;EUR;5996068.71;Floating;Loan;30/360 Linear;1M;EURIBOR-EURIBOR-6M;0;-.232;3.064;11-10-2024;15-02-2025;17-03-2025;15406.28900633;15309.9621062;;11-10-2024;15-03-2025;N;N;N;8500000;EUR;5996068.71;Fixed;Borrower;30/360 Linear;1M;;0;.62;.62;;15-02-2025;17-03-2025;3117.46;15309.9621062;;;15-03-2025;N;N;N;;;;;EUR;;ST_ALM_TF_COB;;3686;15944;15944.001;DR0345491;BSTE;;;05800044;31;;487404.70998;101;IGS;1030266796SAN00000000000000000001773599821;;;IRD_IRS
38360435;21162440;21159760;BANCO SANTANDER SA;Live;Swap;23-04-2019;22-04-2019;22-04-2025;22-04-2025;1500000;EUR;64750.07;Floating;Loan;30/360 Linear;3M;EURIBOR-EURIBOR-6M;0;-.232;3.028;18-10-2024;22-01-2025;22-04-2025;978.8;490.1580299;;;;N;Y;N;1500000;EUR;64750.07;Fixed;Borrower;30/360 Linear;3M;;0;.24;.24;;22-01-2025;22-04-2025;77.58;490.1580299;;;22-01-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;15939;15939.001;DR0346014;BSTE;;;05800044;31;;451.04261;101;IGS;1030266796SAN00000000000000000001773080121;;;IRD_IRS
38325439;21199650;21197015;BANCO SANTANDER SA;Live;Swap;26-04-2019;27-04-2019;27-04-2026;27-04-2026;2000000;EUR;372686.51;Floating;Loan;30/360 Linear;3M;EURIBOR-EURIBOR-6M;0;-.23;2.92;24-10-2024;27-01-2025;28-04-2025;3258.65;2720.611523;;24-04-2025;27-04-2025;N;N;N;2000000;EUR;372686.51;Fixed;Borrower;30/360 Linear;3M;;0;.25;.25;;27-01-2025;28-04-2025;278.99;2720.611523;;;27-04-2025;N;N;N;;;;;EUR;;ST_ALM_TF_COB;;3686;15946;15946.001;DR0346022;BSTE;;;05800044;31;;7098.5429;101;IGS;1030266796SAN00000000000000000001774546721;;;IRD_IRS
38325042;21512044;21511856;BANCO SANTANDER SA;Live;Swap;11-06-2019;11-06-2019;11-06-2027;11-06-2027;1250000;EUR;575459.68;Floating;Loan;30/360 Linear;3M;EURIBOR-EURIBOR-6M;0;-.256;2.661;09-12-2024;11-12-2024;11-03-2025;5671.04;3828.25;;09-12-2024;11-03-2025;N;Y;N;1250000;EUR;575459.68;Fixed;Borrower;30/360 Linear;3M;;0;.45;.45;;11-12-2024;11-03-2025;683.26;3828.25;;;11-03-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;16142;16142.001;DR0345909;BSTE;;;05800044;31;;23655.66811;101;IGS;1030266796SAN00000000000000000001794342721;;;IRD_IRS
38295425;21470152;21469937;BANCO SANTANDER SA;Live;Swap;05-06-2019;05-06-2019;05-06-2031;05-06-2031;3602878.08;EUR;2187640.09;Floating;Loan;30/360 Linear;6M;EURIBOR-EURIBOR-6M;0;-.254;2.634;03-12-2024;05-12-2024;05-06-2025;41072.94;28811.22;;03-06-2025;05-06-2025;N;Y;N;3602878.08;EUR;2187640.09;Fixed;Borrower;30/360 Linear;12M;;0;.55;.55;;05-06-2024;05-06-2025;12032.02;28811.22;;;05-06-2025;N;N;N;;;;;EUR;;ST_ALM_TF_COB;;3686;16105;16105.001;DR0346358;BSTE;;;05800044;31;;178233.68613;101;IGS;1030266796SAN00000000000000000001792474921;;;IRD_IRS
38324235;21527570;21521877;BANCO SANTANDER SA;Live;Swap;12-06-2019;02-06-2019;02-08-2027;02-08-2027;2700000;EUR;887022.4;Floating;Loan;30/360 Linear;1M;EURIBOR-EURIBOR-6M;0;-.247;2.708;28-11-2024;02-02-2025;03-03-2025;2066.86;2001.71;;28-11-2024;02-03-2025;N;N;N;2700000;EUR;887022.4;Fixed;Borrower;30/360 Linear;1M;;0;.35;.35;;02-02-2025;03-03-2025;267.13;2001.71;;;02-03-2025;N;N;N;;;;;EUR;;ST_ALM_TF_COB;;3686;16146;16146.001;DR0345718;BSTE;;;05800044;31;;26772.87959;101;IGS;1030266796SAN00000000000000000001794815421;;;IRD_IRS
38293576;21644351;21643472;BANCO SANTANDER SA;Live;Swap;01-07-2019;28-06-2019;28-06-2034;28-06-2034;1771200;EUR;3673649.83;Floating;Loan;30/360 Linear;1M;EURIBOR-EURIBOR-6M;0;-.311;2.597;24-12-2024;28-01-2025;28-02-2025;7989.68;7950.39050709;;24-12-2024;28-02-2025;N;Y;N;1771200;EUR;3673649.83;Fixed;Borrower;30/360 Linear;1M;;0;.8;.59;;28-01-2025;28-02-2025;1815.14;7950.39050709;;;28-02-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;16215;16215.001;DR0345486;BSTE;;;05800044;31;;611718.73066;101;IGS;1030266796SAN00000000000000000001896547321;;;IRD_IRS
38260880;21644773;21643902;BANCO SANTANDER SA;Live;Swap;01-07-2019;28-06-2019;30-12-2026;30-12-2026;29962500;EUR;7490625;Floating;Loan;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;-.311;2.597;24-12-2024;30-12-2024;30-06-2025;181258.14;98346.5;;26-06-2025;30-06-2025;N;Y;N;29962500;EUR;7490625;Fixed;Borrower;Actual/360 Linear;6M;;0;.35;.35;;30-12-2024;30-06-2025;17276.78;98346.5;;;30-06-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_CRPCB;;3686;16216;16216.001;DR0346359;BSTE;;;05800044;31;;212802.74359;101;IGS;1030266796SAN00000000000000000001802207721;;;IRD_IRS
38295358;21696269;21695906;BANCO SANTANDER SA;Live;Swap;08-07-2019;08-07-2019;08-07-2031;08-07-2031;2150000;EUR;1290001.02;Floating;Loan;30/360 Linear;1M;EURIBOR-EURIBOR-6M;0;-.338;2.585;06-01-2025;08-02-2025;10-03-2025;2807.61;2778.87719725;;06-01-2025;08-03-2025;N;N;N;2150000;EUR;1290001.02;Fixed;Borrower;30/360 Linear;1M;;0;.5;.5;;08-02-2025;10-03-2025;543.06;2778.87719725;;;08-03-2025;N;N;N;;;;;EUR;;ST_ALM_TF_COB;;3686;16243;16243.001;DR0345709;BSTE;;;05800044;31;;120020.83932;101;IGS;1030266796SAN00000000000000000001804775021;;;IRD_IRS
47768009;21709485;21699317;BANCO SANTANDER SA;Live;Swap;04-07-2019;05-07-2019;05-07-2029;05-07-2029;1100000000;EUR;1100000000;Fixed;Loan;Actual/nActual Linear;1Y;;0;.412;.412;;05-07-2024;07-07-2025;4532000;4532000;;;05-07-2025;N;N;N;1100000000;EUR;1100000000;Fixed;Borrower;Actual/360 Linear;1Y;;0;1.133917;4.461037;;05-07-2024;07-07-2025;54023274.63;4532000;;;05-07-2024;N;N;N;;;;;EUR;;ST_FINCORP_COVB;;3686;16245;16245.001;DR0339283;BSTE;;16245.001;05800044;31;;0;101;IGS;1030266796SAN00000000000000000001808159721;;;IRD_IRS
47768844;21709490;21699317;BANCO SANTANDER SA;Live;Swap;04-07-2019;05-07-2019;05-07-2029;05-07-2029;1281797305.28;EUR;1270169062.51;Fixed;Loan;Actual/360 Linear;1Y;;0;1.133917;4.461037;;05-07-2024;07-07-2025;54023274.63;57764486.79;;;07-07-2025;N;Y;N;1281797305.28;EUR;1270169062.51;Fixed;Borrower;Actual/nActual Linear;1Y;;0;.432;.432;;05-07-2024;07-07-2025;4752000;57764486.79;;;05-07-2025;N;N;N;;;;;EUR;;ST_FINCORP_COVB;;3686;16245;16245.001;DR0339281;BSTE;;16245.001;05800044;31;;255448911.32842;101;IGS;1030266796SAN00000000000000000001808159621;;;IRD_IRS
38260908;21880579;21876196;BANCO SANTANDER SA;Live;Swap;01-08-2019;01-08-2019;27-07-2026;27-07-2026;25275000;EUR;25275000;Floating;Loan;Actual/360 Linear;3M;EURIBOR-EURIBOR-6M;0;-.355;2.593;30-01-2025;03-02-2025;02-05-2025;236595.06;160204.18;;30-01-2025;02-05-2025;N;Y;N;25275000;EUR;25275000;Fixed;Borrower;Actual/360 Linear;3M;;0;.09;.09;;03-02-2025;02-05-2025;5939.63;160204.18;;;02-05-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_CRPCB;;3686;16297;16297.001;DR0345712;BSTE;;;05800044;31;;1107122.7527;101;IGS;1030266796SAN00000000000000000001813968321;;;IRD_IRS
38260961;21881388;21876218;BANCO SANTANDER SA;Live;Swap;01-08-2019;01-08-2019;27-07-2026;27-07-2026;25275000;EUR;25275000;Floating;Loan;Actual/360 Linear;3M;EURIBOR-EURIBOR-6M;0;-.355;2.593;30-01-2025;03-02-2025;02-05-2025;236595.06;160204.18;;30-01-2025;02-05-2025;N;Y;N;25275000;EUR;25275000;Fixed;Borrower;Actual/360 Linear;3M;;0;.09;.09;;03-02-2025;02-05-2025;5939.63;160204.18;;;02-05-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_CRPCB;;3686;16298;16298.001;DR0345719;BSTE;;;05800044;31;;1107122.7527;101;IGS;1030266796SAN00000000000000000001813967921;;;IRD_IRS
38358826;21864592;10827496;BANCO SANTANDER SA;Live;Swap;30-07-2019;06-05-2019;06-11-2025;06-11-2025;4657340.04;EUR;1470119.87;Floating;Loan;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;-.309;0;04-02-2025;06-02-2025;06-05-2025;12641.66;0;;02-05-2025;06-05-2025;N;Y;N;4657340.04;EUR;1470119.87;Fixed;Borrower;30/360 Linear;3M;;0;.75;.75;;06-02-2025;06-05-2025;3016.3;0;;;06-05-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;13112;13112.001;DR0346141;BSTE;;;05800044;31;;23664.7797;101;IGS;1030266796SAN0000000000000000001576786421M;;;IRD_IRS
38358858;21924730;10827515;BANCO SANTANDER SA;Live;Swap;07-08-2019;06-08-2019;06-11-2025;06-11-2025;3367215.14;EUR;1416130.18;Floating;Loan;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;-.38;0;04-02-2025;06-02-2025;06-05-2025;11825.34;0;;02-05-2025;06-05-2025;N;Y;N;3367215.14;EUR;1416130.18;Fixed;Borrower;30/360 Linear;3M;;0;.77;.77;;06-02-2025;06-05-2025;2896.77;0;;;06-05-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;13113;13113.001;DR0345817;BSTE;;;05800044;31;;22311.15659;101;IGS;1030266796SAN0000000000000000001576686821M;;;IRD_IRS
38295265;22002528;22002243;BANCO SANTANDER SA;Live;Swap;19-08-2019;01-08-2019;01-08-2031;01-08-2031;500337;EUR;299317.96;Floating;Loan;30/360 Linear;1M;EURIBOR-EURIBOR-6M;0;-.355;2.593;30-01-2025;01-02-2025;03-03-2025;903.83;646.78;;30-01-2025;01-03-2025;N;N;N;500337;EUR;299317.96;Fixed;Borrower;30/360 Linear;1M;;0;.39;.39;;01-02-2025;03-03-2025;98.32;646.78;;;01-03-2025;N;N;N;;;;;EUR;;ST_ALM_TF_COB;;3686;16373;16373.001;DR0345704;BSTE;;;05800044;31;;27806.4572;101;IGS;1030266796SAN00000000000000000001819287421;;;IRD_IRS
38293602;22095300;22095021;BANCO SANTANDER SA;Live;Swap;02-09-2019;17-08-2019;17-12-2033;17-12-2033;3000000;EUR;1848837.24;Floating;Loan;30/360 Linear;1M;EURIBOR-EURIBOR-6M;0;-.409;0;13-02-2025;17-02-2025;17-03-2025;5248.91;0;;13-02-2025;17-03-2025;N;Y;N;3000000;EUR;1848837.24;Fixed;Borrower;30/360 Linear;1M;;0;.4;.4;;17-02-2025;17-03-2025;622.09;0;;;17-03-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;16423;16423.001;DR0345604;BSTE;;;05800044;31;;209282.20702;101;IGS;1030266796SAN00000000000000000001823450221;;;IRD_IRS
50755715;22098407;1900197866;BANCO SANTANDER SA;Live;Swap;15-02-2017;24-02-2017;20-10-2025;20-10-2025;5000000;EUR;5652000;Fixed;Loan;Actual/360 Linear;6M;;0;0;0;;24-02-2025;25-08-2025;0;0;;;25-08-2025;N;Y;N;5000000;EUR;5652000;Fixed;Borrower;Actual/360 Linear;1Y;;0;2.22747;2.22747;;24-02-2025;20-10-2025;127295.46;0;;;24-02-2025;N;N;N;;;;;EUR;;ST_ALM_SEG_RT;;3686;13410;13410.002;DR0339544;BSTE;;13410.002;05800044;31;;0;101;IGN;1030266796SAN00000000000000000001570648121;;;IRD_IRS
38359476;22202187;292170919;BANCO SANTANDER SA;Live;Swap;17-09-2019;15-09-2019;15-09-2025;15-09-2025;670000;EUR;81657.27;Floating;Loan;Actual/360 Linear;1M;EURIBOR-EURIBOR-6M;0;-.408;3.265;12-09-2024;15-02-2025;17-03-2025;256.91;207.36;;13-03-2025;15-03-2025;N;N;N;670000;EUR;81657.27;Fixed;Borrower;Actual/360 Linear;1M;;0;.07;.07;;15-02-2025;17-03-2025;5.51;207.36;;;15-03-2025;N;N;N;;;;;EUR;;ST_ALM_TF_COB;;3686;16466;16466.001;DR0346017;BSTE;;;05800044;31;;1103.0675;101;IGS;1030266796SAN00000000000000000001828007321;;;IRD_IRS
38325404;22235551;22235247;BANCO SANTANDER SA;Live;Swap;23-09-2019;15-09-2019;15-09-2026;15-09-2026;963882.84;EUR;234694.41;Floating;Loan;Actual/360 Linear;3M;EURIBOR-EURIBOR-6M;0;-.408;3.265;12-09-2024;15-12-2024;17-03-2025;2230.04;1915.69;;13-03-2025;15-03-2025;N;N;N;963882.84;EUR;234694.41;Fixed;Borrower;Actual/360 Linear;3M;;0;.05;.05;;15-12-2024;17-03-2025;34.15;1915.69;;;15-03-2025;N;N;N;;;;;EUR;;ST_ALM_TF_COB;;3686;16483;16483.001;DR0345914;BSTE;;;05800044;31;;6400.98013;101;IGS;1030266796SAN00000000000000000001829841021;;;IRD_IRS
38293643;22245101;22244950;BANCO SANTANDER SA;Live;Swap;25-09-2019;27-11-2019;27-11-2033;27-11-2033;1500000;EUR;1004207.44;Floating;Loan;30/360 Linear;3M;EURIBOR-EURIBOR-6M;0;-.338;2.711;25-11-2024;27-11-2024;27-02-2025;9741.19;6806.02;;25-11-2024;27-02-2025;N;Y;N;1500000;EUR;1004207.44;Fixed;Borrower;30/360 Linear;3M;;0;.33;.33;;27-11-2024;27-02-2025;849.75;6806.02;;;27-02-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;16491;16491.001;DR0345893;BSTE;;;05800044;31;;121301.34515;101;IGS;1030266796SAN00000000000000000001830908821;;;IRD_IRS
38322372;22252922;22252805;BANCO SANTANDER SA;Live;Swap;27-09-2019;27-09-2019;27-09-2029;27-09-2029;3000000;EUR;1425000;Floating;Loan;30/360 Linear;3M;EURIBOR-EURIBOR-6M;0;-.375;3.155;25-09-2024;27-12-2024;27-03-2025;11831.25;11239.6875;;25-03-2025;27-03-2025;N;Y;N;3000000;EUR;1425000;Fixed;Borrower;30/360 Linear;3M;;0;.12;.12;;27-12-2024;27-03-2025;450;11239.6875;;;27-03-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;16501;16501.001;DR0345524;BSTE;;;05800044;31;;92153.90156;101;IGS;1030266796SAN00000000000000000001832590821;;;IRD_IRS
38325344;22251154;22251029;BANCO SANTANDER SA;Live;Swap;27-09-2019;25-09-2019;25-09-2026;25-09-2026;2000000;EUR;452381.2;Floating;Loan;30/360 Linear;1M;EURIBOR-EURIBOR-6M;0;-.363;3.212;23-09-2024;25-02-2025;25-03-2025;1274.6;1210.87;;21-03-2025;25-03-2025;N;Y;N;2000000;EUR;452381.2;Fixed;Borrower;30/360 Linear;1M;;0;.11;.11;;25-02-2025;25-03-2025;43.65;1210.87;;;25-03-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;16498;16498.001;DR0345720;BSTE;;;05800044;31;;10899.18658;101;IGS;1030266796SAN00000000000000000001831977121;;;IRD_IRS
38360098;22253115;22252901;BANCO SANTANDER SA;Live;Swap;27-09-2019;15-09-2019;15-09-2025;15-09-2025;999999.99;EUR;110205.16;Floating;Loan;Actual/360 Linear;3M;EURIBOR-EURIBOR-6M;0;-.408;3.265;12-09-2024;15-12-2024;17-03-2025;1268.49;899.55;;13-03-2025;15-03-2025;N;N;N;999999.99;EUR;110205.16;Fixed;Borrower;Actual/360 Linear;3M;;0;.05;.05;;15-12-2024;17-03-2025;19.43;899.55;;;15-03-2025;N;N;N;;;;;EUR;;ST_ALM_TF_COB;;3686;16502;16502.001;DR0346363;BSTE;;;05800044;31;;1530.20121;101;IGS;1030266796SAN00000000000000000001832595521;;;IRD_IRS
38322344;22278963;22278769;BANCO SANTANDER SA;Live;Swap;10-10-2019;09-10-2019;09-10-2029;09-10-2029;1000000;EUR;475000;Floating;Loan;30/360 Linear;3M;EURIBOR-EURIBOR-6M;0;-.389;3.048;07-10-2024;09-01-2025;09-04-2025;3810;3619.5;;07-04-2025;09-04-2025;N;Y;N;1000000;EUR;475000;Fixed;Borrower;30/360 Linear;3M;;0;.15;.15;;09-01-2025;09-04-2025;187.5;3619.5;;;09-04-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;16561;16561.001;DR0345606;BSTE;;;05800044;31;;30183.08354;101;IGS;1030266796SAN00000000000000000001836493021;;;IRD_IRS
38322283;22322687;22322716;BANCO SANTANDER SA;Live;Swap;28-10-2019;28-10-2019;28-10-2029;28-10-2029;2500000;EUR;1484375;Floating;Loan;30/360 Linear;3M;EURIBOR-EURIBOR-6M;0;-.348;2.92;24-10-2024;28-01-2025;28-04-2025;11406.25;10835.9375;;24-04-2025;28-04-2025;N;Y;N;2500000;EUR;1484375;Fixed;Borrower;30/360 Linear;3M;;0;.14;.14;;28-01-2025;28-04-2025;546.88;10835.9375;;;28-04-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;16656;16656.001;DR0345715;BSTE;;;05800044;31;;93884.86247;101;IGS;1030266796SAN00000000000000000001843155421;;;IRD_IRS
50030262;22298635;1000211;BANCO SANTANDER SA;Live;Swap;19-09-2017;26-09-2017;27-09-2027;27-09-2027;1000000000;EUR;1000000000;Fixed;Loan;Actual/nActual Linear;1Y;;0;1.25;1.25;;26-09-2024;26-09-2025;12500000;12500000;;;26-09-2025;N;Y;N;1000000000;EUR;1000000000;Fixed;Borrower;Actual/360 Linear;1Y;;0;1.131971;4.2923401;;26-09-2024;26-09-2025;53648541.91;12500000;;;26-09-2025;N;Y;N;;;;;EUR;;ST_FINCORP_COVB;;3686;13977;13977.001;DR0343128;BSTE;;;05800044;31;;0;101;IGS;1030266796SAN00000000000000000001630340921;;;IRD_IRS
50030416;22298637;1000211;BANCO SANTANDER SA;Live;Swap;19-09-2017;26-09-2017;27-09-2027;27-09-2027;1169133797.23;EUR;1164460298.53;Fixed;Loan;Actual/360 Linear;1Y;;0;1.131971;4.2923401;;26-09-2024;26-09-2025;53648541.91;50676799.07;;;26-09-2025;N;Y;N;1169133797.23;EUR;1164460298.53;Fixed;Borrower;Actual/nActual Linear;1Y;;0;1.27;1.27;;26-09-2024;26-09-2025;12700000;50676799.07;;;26-09-2025;N;Y;N;;;;;EUR;;ST_FINCORP_COVB;;3686;13977;13977.001;DR0343129;BSTE;;;05800044;31;;112890297.41579;101;IGS;1030266796SAN00000000000000000001630341621;;;IRD_IRS
41335397;22309863;22309791;BANCO SANTANDER SA;Live;Swap;22-10-2019;16-10-2019;16-10-2026;16-10-2026;25400000;EUR;10160000;Floating;Loan;30/360 Linear;6M;EURIBOR-EURIBOR-6M;0;-.353;3.062;14-10-2024;16-10-2024;16-04-2025;245427.5;155549.6;;14-04-2025;16-04-2025;N;Y;N;25400000;EUR;10160000;Fixed;Borrower;30/360 Linear;6M;;0;.1;.62;;16-10-2024;16-04-2025;39370;155549.6;;;16-04-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;16624;16624.001;DR0346015;BSTE;;;05800044;31;;282263.56187;101;IGS;1030266796SAN00000000000000000001841172421;;;IRD_IRS
38293528;22336193;22335938;BANCO SANTANDER SA;Live;Swap;04-11-2019;30-10-2019;30-10-2034;30-10-2034;2000000;EUR;1360468.12;Floating;Loan;30/360 Linear;1M;EURIBOR-EURIBOR-6M;0;-.346;2.905;28-10-2024;30-01-2025;28-02-2025;3319.2004195;3073.90213558;;28-10-2024;28-02-2025;N;Y;N;2000000;EUR;1360468.12;Fixed;Borrower;30/360 Linear;1M;;0;.3;.3;;30-01-2025;28-02-2025;342.77;3073.90213558;;;28-02-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;16676;16676.001;DR0345494;BSTE;;;05800044;31;;182441.34945;101;IGS;1030266796SAN00000000000000000001845537221;;;IRD_IRS
38293560;22328745;22328527;BANCO SANTANDER SA;Live;Swap;30-10-2019;30-10-2019;30-06-2034;30-06-2034;10800000;EUR;6840000;Floating;Loan;30/360 Linear;6M;EURIBOR-EURIBOR-6M;0;-.346;2.597;24-12-2024;30-12-2024;30-06-2025;132408;88817.4;;26-06-2025;30-06-2025;N;Y;N;10800000;EUR;6840000;Fixed;Borrower;30/360 Linear;6M;;0;.3;.3;;30-12-2024;30-06-2025;10800;88817.4;;;30-06-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;16662;16662.001;DR0345613;BSTE;;;05800044;31;;935469.81564;101;IGS;1030266796SAN00000000000000000001843986221;;;IRD_IRS
